discomfort,ev_lmt_bef,ev_lmt_aft,ev_lmt_fnl,ev_deviation,ev_deviation_per,,ev_mean,ev_median,ev_mode,ev_std,ev_.25,ev_.5,ev_.75,ev_fnl,ev_dev,ls_mean,ls_median,ls_mode,ls_std,ls_.25,ls_.5,ls_.75,ls_fnl,ls_dev,omega_mean,omega_median,omega_mode,omega_std,omega_.25,omega_.5,omega_.75,omega_fnl,omega_dev,pos_mean,pos_median,pos_mode,pos_std,pos_.25,pos_.5,pos_.75,pos_fnl,pos_dev,lb_mean,lb_median,lb_mode,lb_std,lb_.25,lb_.5,lb_.75,lb_fnl,lb_dev,edir_mean,edir_median,edir_mode,edir_std,edir_.25,edir_.5,edir_.75,edir_fnl,edir_dev,eindir_mean,eindir_median,eindir_mode,eindir_std,eindir_.25,eindir_.5,eindir_.75,eindir_fnl,eindir_dev,log_gc_mean,log_gc_median,log_gc_mode,log_gc_std,log_gc_.25,log_gc_.5,log_gc_.75,log_gc_fnl,log_gc_dev,dgp_mean,dgp_median,dgp_mode,dgp_std,dgp_.25,dgp_.5,dgp_.75,dgp_fnl,dgp_dev,cgi_mean,cgi_median,cgi_mode,cgi_std,cgi_.25,cgi_.5,cgi_.75,cgi_fnl,cgi_dev,dgi_mean,dgi_median,dgi_mode,dgi_std,dgi_.25,dgi_.5,dgi_.75,dgi_fnl,dgi_dev,dgi_mod_mean,dgi_mod_median,dgi_mod_mode,dgi_mod_std,dgi_mod_.25,dgi_mod_.5,dgi_mod_.75,dgi_mod_fnl,dgi_mod_dev,av_lum_mean,av_lum_median,av_lum_mode,av_lum_std,av_lum_.25,av_lum_.5,av_lum_.75,av_lum_fnl,av_lum_dev,med_lum_mean,med_lum_median,med_lum_mode,med_lum_std,med_lum_.25,med_lum_.5,med_lum_.75,med_lum_fnl,med_lum_dev,ugr_mean,ugr_median,ugr_mode,ugr_std,ugr_.25,ugr_.5,ugr_.75,ugr_fnl,ugr_dev,ugp_mean,ugp_median,ugp_mode,ugp_std,ugp_.25,ugp_.5,ugp_.75,ugp_fnl,ugp_dev,ugr_exp_mean,ugr_exp_median,ugr_exp_mode,ugr_exp_std,ugr_exp_.25,ugr_exp_.5,ugr_exp_.75,ugr_exp_fnl,ugr_exp_dev,av_lum_cie_mean,av_lum_cie_median,av_lum_cie_mode,av_lum_cie_std,av_lum_cie_.25,av_lum_cie_.5,av_lum_cie_.75,av_lum_cie_fnl,av_lum_cie_dev
Yes,475,342,408.5,-133,0.28,,468.4973575,436.301396,385.700706,77.34347286,403.652377,436.301396,554.998059,487.3152925,0.486692205,7210.839188,6682.526192,5833.331018,1232.446883,6191.076767,6682.526192,8517.117207,7845.155059,0.493914517,0.059723913,0.059016239,0.058810582,0.001257329,0.058869749,0.059016239,0.060952577,0.060515019,0.057552072,3.165414767,3.158112,3.188564,0.018941268,3.146956,3.158112,3.188564,3.1622615,0.016618675,41.41215555,40.23435332,31.96987148,4.110278167,38.95486514,40.23435332,44.42866204,35.81849995,0.415279412,346.7284645,316.803562,275.741172,66.40074674,293.17954,316.803562,415.940312,382.155085,0.552472273,130.1001236,126.3999488,100.4363134,12.9128197,122.3803182,126.3999488,139.5767583,112.5271363,0.415279412,0.61607461,0.608116028,0.586641505,0.022724546,0.598177701,0.608116028,0.633051796,0.653290048,0.143395883,0.244056444,0.241044004,0.236517529,0.006432319,0.238940345,0.241044004,0.250692541,0.248577434,0.080963014,26.7417401,26.32564025,25.58912788,0.959079802,25.97763433,26.32564025,27.75545344,27.36267019,0.109875229,18.50489968,18.26850412,17.77888521,0.592898286,18.03490163,18.26850412,19.11366621,18.96579458,0.102548261,17.81096546,17.56332841,17.13747362,0.548537217,17.36214084,17.56332841,18.40399259,18.12757704,0.093490285,102.7396692,95.721971,85.066412,16.47304644,89.103774,95.721971,121.186918,107.251556,0.472912774,13.80419268,12.863355,13.241455,2.199735341,11.982806,12.863355,16.133308,14.334015,0.474372109,26.09832297,25.66300331,24.89996929,1.00227212,25.2816815,25.66300331,27.01619707,27.19967884,0.132855358,0.624293163,0.617286515,0.604382802,0.016375908,0.610871325,0.617286515,0.639502146,0.642118408,0.090378197,17.44246948,17.02206151,16.30548019,0.971534123,16.66643935,17.02206151,18.36746874,18.38318483,0.186473897,149.1273405,138.8790477,122.7723478,24.61919204,128.4865422,138.8790477,176.661369,155.1172753,0.486692205
Yes,620,730,675,110,0.177419355,,954.6604842,965.401854,773.535509,103.3986202,879.1347045,965.401854,1028.648665,1054.514779,0.442120796,8535.222543,8645.555422,6940.281402,860.3029009,7967.69432,8645.555422,9147.083321,9346.674098,0.419063438,0.133440919,0.133523671,0.130638342,0.00192364,0.131660461,0.133523671,0.135022531,0.135421985,0.051549977,4.358736746,4.347903,4.325691,0.037299747,4.325691,4.347903,4.390059,4.325691,0.019965647,64.5607073,64.908494,51.700835,5.326326496,61.8458445,64.908494,67.786515,69.815442,0.37639171,751.8370374,763.417833,596.150707,87.50923485,690.5703025,763.417833,814.8692895,835.183095,0.479752936,202.8234438,203.9160479,162.4229634,16.73314819,194.2944507,203.9160479,212.9576175,219.3316797,0.37639171,0.374968361,0.377529891,0.358353147,0.008115301,0.369705953,0.377529891,0.38144107,0.381171317,0.078288258,0.250460666,0.251461352,0.238303353,0.006718219,0.245823534,0.251461352,0.255397717,0.256891544,0.1088253,27.40671792,27.54428492,26.10290295,0.67299475,26.93544894,27.54428492,27.91297241,28.04307124,0.097803089,17.93588574,18.01140802,17.21362299,0.368122664,17.66106136,18.01140802,18.2176344,18.27929088,0.07987398,17.04748307,17.12803027,16.34562466,0.362498027,16.79263078,17.12803027,17.32700198,17.39129058,0.082323504,242.0159448,245.844179,195.445863,26.21085435,223.866428,245.844179,260.3211575,267.586243,0.44668002,35.75889656,36.038909,28.199699,4.119849576,32.726942,36.038909,38.549954,39.7742545,0.488536915,26.35248697,26.44165608,25.24469077,0.546653764,25.98886645,26.44165608,26.77182527,26.83850157,0.082442672,0.628644667,0.630175743,0.610245448,0.008989393,0.622715023,0.630175743,0.635554591,0.636632665,0.056746069,19.57816943,19.67833045,18.46079712,0.567684898,19.18190899,19.67833045,19.99946149,20.09698308,0.114479588,303.8778701,307.2969543,246.2239998,32.91280302,279.8372677,307.2969543,327.4290396,335.6624791,0.442120796
Yes,280,272,276,-8,0.028571429,,320.9151744,320.9150185,295.188694,10.35759863,313.0633923,320.9150185,329.3283762,310.7067135,0.133713431,5800.041748,5814.504017,5498.049452,169.2010354,5669.195818,5814.504017,5934.51361,5780.307959,0.097903629,0.046573111,0.046620244,0.046998696,0.000697307,0.045964473,0.046620244,0.047203798,0.04650414,0.049080504,3.194257233,3.192173,3.192173,0.006521738,3.192173,3.192173,3.192173,3.1922535,0.007739201,34.78185807,35.1703595,28.353731,1.500657808,34.89557325,35.1703595,35.4968215,31.804225,0.210910124,211.6447431,212.28598,195.05232,9.472633121,203.7271893,212.28598,219.6288988,210.790792,0.14938054,109.2704298,110.490943,89.07587301,4.714455544,109.6276766,110.490943,111.5165537,99.91591961,0.210910124,0.618860354,0.619698007,0.60258242,0.011880006,0.610599093,0.619698007,0.623273509,0.636108472,0.108347713,0.235649101,0.235904692,0.233268013,0.001354498,0.234577049,0.235904692,0.236688523,0.236633242,0.028561358,25.07172496,25.11922473,24.67388818,0.218093212,24.8987523,25.11922473,25.2356307,25.14749874,0.037780452,17.40439069,17.43779402,17.10879035,0.164329447,17.27401068,17.43779402,17.53205735,17.49180242,0.044013271,16.86364774,16.89303796,16.62781048,0.128002783,16.77110926,16.89303796,16.96044349,16.88910305,0.030988855,69.46977042,69.3615565,64.271419,2.258923544,67.649015,69.3615565,71.344163,67.534069,0.128464697,8.73493725,8.7160035,8.076297,0.423463527,8.3787695,8.7160035,9.15113475,8.399297,0.16707424,24.34295695,24.3974577,23.81064428,0.317227382,24.07588729,24.3974577,24.57631762,24.64051982,0.068181983,0.594774579,0.595740545,0.585507062,0.005488847,0.590151314,0.595740545,0.598829565,0.599780806,0.047997154,15.12558129,15.17700265,14.6118501,0.294689396,14.8778175,15.17700265,15.36962437,15.32671342,0.094523748,102.1504726,102.150423,93.96147959,3.296926041,99.65117276,102.150423,104.828478,98.90101861,0.133713431
No,743,815,779,72,0.096904441,,930.862657,932.124616,865.43015,30.56537504,910.0328135,932.124616,952.144459,924.576745,0.12563499,8807.874892,8800.378951,8419.57327,234.7392374,8620.993157,8800.378951,9004.99871,8803.493405,0.087931428,0.124562519,0.124503226,0.12301262,0.000888163,0.123875441,0.124503226,0.125295701,0.12464775,0.0261542,4.429460317,4.420125,4.420125,0.011601798,4.420125,4.420125,4.44365,4.4318875,0.005311031,66.44762052,66.963819,58.079191,2.354403986,65.9348215,66.963819,67.6423665,64.3471315,0.169203696,722.1112972,720.985421,680.252125,25.15028822,702.1504165,720.985421,743.1112045,722.424265,0.116802327,208.7513565,210.3730418,182.4611598,7.396578265,207.1403508,210.3730418,212.5047617,202.1524756,0.169203696,0.377081417,0.377059482,0.372598924,0.003251469,0.373970315,0.377059482,0.378332488,0.380280869,0.034828211,0.249257712,0.249313103,0.246058241,0.001863698,0.247739317,0.249313103,0.250756608,0.249182439,0.025068016,27.30034287,27.30088594,27.00026253,0.185661347,27.13265459,27.30088594,27.48054913,27.31911378,0.02180598,17.79882578,17.79885997,17.61959042,0.104760253,17.70684996,17.79885997,17.90602815,17.82676958,0.019051675,16.97013597,16.97917415,16.81300808,0.099118573,16.87767065,16.97917415,17.06298133,16.97413416,0.018191596,235.8604037,235.658759,220.943971,7.648711893,230.14775,235.658759,241.3573225,236.735162,0.124542147,34.45042514,34.174575,31.103922,1.490594063,33.495939,34.174575,35.6071875,37.253422,0.25085284,26.14287266,26.14237888,25.83464229,0.17185178,25.99812135,26.14237888,26.28774378,26.25337056,0.024024255,0.625256761,0.625255451,0.62015211,0.002837071,0.622868678,0.625255451,0.627650623,0.627082917,0.016582145,19.1736293,19.16417097,18.85764804,0.178401076,19.02902017,19.16417097,19.34302709,19.25945139,0.031484946,296.3027864,296.7044804,275.4749725,9.729261049,289.6724413,296.7044804,303.0769944,294.3019185,0.12563499
No,455,511,483,56,0.123076923,,582.6799882,582.8985555,546.478543,10.80117261,578.6216325,582.8985555,590.221554,562.864225,0.083867047,9722.299045,9716.248115,9455.891737,111.0688915,9628.934639,9716.248115,9821.245243,9563.003375,0.044793354,0.057094146,0.057142216,0.056336397,0.000370186,0.056762898,0.057142216,0.057434549,0.056965855,0.022587048,3.186523378,3.185861,3.185861,0.00518537,3.185861,3.185861,3.185861,3.185861,0.013283442,46.54187869,47.24374817,38.77640369,2.117332184,46.37504583,47.24374817,47.76530409,42.8139424,0.198750226,436.6092094,437.024102,422.36721,6.202740829,432.414982,437.024102,442.567841,428.481401,0.051906166,146.2156242,148.4206122,121.819665,6.651795234,145.6915033,148.4206122,150.0591284,134.5039669,0.198750226,0.661141544,0.659379071,0.652201503,0.006780768,0.658540935,0.659379071,0.659734629,0.671530815,0.052501608,0.254896109,0.254955109,0.253558352,0.000492364,0.254538831,0.254955109,0.255322203,0.254686659,0.009311672,28.26948502,28.27671383,28.09305012,0.067287295,28.22230048,28.27671383,28.32930505,28.23940254,0.011492328,19.39360067,19.39627001,19.25295276,0.04804578,19.36137493,19.39627001,19.42353374,19.41185059,0.013656456,18.66507387,18.66823052,18.5459756,0.036934896,18.63953568,18.66823052,18.6992458,18.63834852,0.009959865,125.9808086,125.913431,118.729996,2.18856798,125.1724588,125.913431,127.504056,122.322791,0.078188457,16.48621211,16.5562525,15.025352,0.370214743,16.35923625,16.5562525,16.716841,16.012077,0.120863664,27.64806724,27.6324093,27.4146776,0.149887644,27.54995251,27.6324093,27.66489437,27.82365904,0.025033138,0.649570423,0.649328534,0.645877493,0.002357562,0.648024305,0.649328534,0.649841446,0.652329661,0.016765009,18.70825894,18.70607,18.46627903,0.119293015,18.62069702,18.70607,18.74464042,18.81994987,0.029429927,185.4728007,185.5423729,173.9495228,3.438120023,184.180986,185.5423729,187.8733557,179.1652474,0.083867047
No,578,633,605.5,55,0.095155709,,710.4818351,716.481334,679.074244,22.0595233,687.5774003,716.481334,730.2628193,710.565974,0.100612948,6904.931844,6946.872914,6592.630342,207.8049282,6703.299021,6946.872914,7086.240673,7014.516969,0.102498388,0.116839801,0.117165403,0.114942413,0.00090984,0.116100678,0.117165403,0.117615649,0.116489509,0.026482344,4.323193726,4.313742,4.313742,0.012854505,4.313742,4.313742,4.336607,4.3047065,0.009468926,56.0077894,55.9393685,51.963025,1.283212994,55.29858775,55.9393685,57.1214425,53.817151,0.108892639,534.5281729,539.141391,505.752404,20.162739,514.5108053,539.141391,552.4581137,541.494406,0.122519843,175.9536597,175.7387091,163.2466576,4.031332517,173.725637,175.7387091,179.4523041,169.0715662,0.108892639,0.377757698,0.378642143,0.372136517,0.004505368,0.37369691,0.378642143,0.379801516,0.386978584,0.058036752,0.23638344,0.236693889,0.234072582,0.001607737,0.234808759,0.236693889,0.237823146,0.237234857,0.022068738,25.91422437,25.94927045,25.6134755,0.210635253,25.70905026,25.94927045,26.09422504,26.06254877,0.02879549,17.13853797,17.15367948,16.95337578,0.131465291,17.01122272,17.15367948,17.24756908,17.26035079,0.029316309,16.34668558,16.36393343,16.17977923,0.11566975,16.22931328,16.36393343,16.44751365,16.43490218,0.024142391,179.0564494,180.3050665,170.762904,5.772140043,173.4278915,180.3050665,184.0457203,180.483272,0.104152199,25.71341898,25.937827,23.725077,1.172604485,24.68363,25.937827,26.62266525,27.0876705,0.174254307,24.98967177,25.0054562,24.68229781,0.229761855,24.78187105,25.0054562,25.14967508,25.25531378,0.040322911,0.605901763,0.606182245,0.60065316,0.003909651,0.602361922,0.606182245,0.608634927,0.610381988,0.028196351,17.92800122,17.95398624,17.61499252,0.226478795,17.7205819,17.95398624,18.09772033,18.14036496,0.052173438,226.1533921,228.0630919,216.1560453,7.021764349,218.862684,228.0630919,232.4498749,226.1801743,0.100612948
No,383,382,382.5,-1,0.002610966,,483.197643,486.971305,444.501359,10.58525885,485.928631,486.971305,487.6516585,458.9161995,0.093688501,8214.957376,8217.903319,7942.517885,59.96652482,8195.539793,8217.903319,8256.122761,8161.447801,0.044400249,0.054593738,0.054603116,0.054007947,8.82E-05,0.05456817,0.054603116,0.054646378,0.05449887,0.01274873,3.174436577,3.185861,3.185861,0.014687872,3.155819,3.185861,3.185861,3.155819,0.009463727,41.927637,43.0743684,33.61936896,2.769715869,42.57981363,43.0743684,43.13761442,35.0239028,0.231693622,352.5718791,353.015293,339.687468,2.693867004,351.8629625,353.015293,354.3751255,349.850523,0.044971028,131.7195564,135.3221193,105.6183625,8.701319027,133.7684297,135.3221193,135.5208125,110.0308357,0.231693622,0.653121568,0.646139129,0.644872174,0.012087403,0.645299326,0.646139129,0.655458006,0.684788103,0.065490927,0.248320262,0.248040659,0.247683683,0.00061672,0.247833247,0.248040659,0.248760839,0.249801929,0.010640406,27.29421074,27.27060475,27.21610845,0.069716554,27.23965385,27.27060475,27.34734314,27.45053934,0.011270766,18.83693173,18.79822771,18.76809709,0.07348867,18.78000699,18.79822771,18.87990223,19.0243266,0.01561741,18.14675714,18.12750889,18.09767053,0.045176478,18.11073068,18.12750889,18.19408209,18.22254333,0.009195181,105.3128739,106.025993,97.509801,2.073107544,105.7635925,106.025993,106.209749,100.82197,0.088606261,13.83261639,13.90443,12.454834,0.409355756,13.814575,13.90443,14.0939955,12.8988075,0.134689559,26.71588266,26.61090246,26.56318121,0.229180671,26.57930662,26.61090246,26.72856449,27.32184175,0.030523117,0.634634471,0.632939458,0.632161571,0.003697854,0.632424547,0.632939458,0.634852775,0.644398435,0.020708613,17.7105591,17.63482422,17.58774756,0.167898841,17.60570299,17.63482422,17.73265024,18.16081558,0.035355641,153.8065867,155.0077807,141.489177,3.369392539,154.6758872,155.0077807,155.2243439,146.0775632,0.093688501
Yes,1100,1090,1095,-10,0.009090909,,1276.079241,1277.069024,1248.369125,6.017379814,1274.661534,1277.069024,1279.765075,1260.045306,0.031717515,11437.84176,11437.63035,11387.05205,26.13316192,11420.29082,11437.63035,11452.28554,11431.34739,0.009283805,0.137353471,0.137364796,0.137096715,8.64E-05,0.137316081,0.137364796,0.137397429,0.137280137,0.003329861,4.393072,4.393072,4.393072,0,4.393072,4.393072,4.393072,4.393072,0,77.48822614,77.751761,70.082219,1.730106877,77.60845,77.751761,78.213995,72.7188345,0.144868163,1032.642795,1032.644604,1027.185788,2.683322297,1030.638171,1032.644604,1034.164375,1031.592347,0.009967462,243.436442,244.2643612,220.1697844,5.435291054,243.8141364,244.2643612,245.7165121,228.4529562,0.144868163,0.388955632,0.388672763,0.384495874,0.002090565,0.388145608,0.388672763,0.388784483,0.394622708,0.034098541,0.270611978,0.270614812,0.269793516,0.000210683,0.270501231,0.270614812,0.270709717,0.270191024,0.004323588,29.20493019,29.20370111,29.16421724,0.020979802,29.19067512,29.20370111,29.21982134,29.24067134,0.00352013,18.81498893,18.81301986,18.77301381,0.021883444,18.8051517,18.81301986,18.82042646,18.86778628,0.006203653,17.90255438,17.90204591,17.88505951,0.00879142,17.89620989,17.90204591,17.9093735,17.91571616,0.002399683,325.6594149,325.837301,319.827333,1.311731927,324.968084,325.837301,326.3073655,324.667171,0.029433778,47.53906014,47.102614,44.174931,0.962435597,46.9761055,47.102614,48.587624,48.000968,0.11189567,27.82242781,27.81472752,27.65863531,0.08146633,27.79126596,27.81472752,27.82588264,28.03669645,0.017526356,0.652319876,0.652200531,0.64974266,0.001276318,0.651831846,0.652200531,0.652375727,0.655674956,0.011710206,21.04194785,21.03688678,20.91190692,0.066254655,21.01496728,21.03688678,21.04677293,21.21427314,0.018501148,406.1886379,406.5036957,397.3682341,1.915391484,405.7373677,406.5036957,407.3618754,401.0848779,0.031717515
Yes,705,705,705,0,0,,855.7595541,857.553341,831.148643,6.279762238,856.0734065,857.553341,858.5174443,837.8724245,0.035681842,8319.266124,8320.193448,8290.623382,13.26521211,8311.427046,8320.193448,8327.865174,8305.520959,0.006813709,0.120725999,0.120742911,0.120425504,9.05E-05,0.120698628,0.120742911,0.120775949,0.120598059,0.003783471,4.37809,4.37809,4.37809,8.94E-15,4.37809,4.37809,4.37809,4.37809,0,63.30369871,63.839641,56.234032,1.791724597,63.60123925,63.839641,63.9872165,58.201882,0.135569251,656.8851165,657.0962035,654.350408,1.111739251,656.036228,657.0962035,657.709278,655.0258175,0.006700344,198.8744348,200.5581472,176.6644218,5.628868831,199.809186,200.5581472,201.0217693,182.8466049,0.135569251,0.385960545,0.384706912,0.38372023,0.003191895,0.38453249,0.384706912,0.386004805,0.394989071,0.038571129,0.245664264,0.245677685,0.24531958,0.000109864,0.245608836,0.245677685,0.245725869,0.245443108,0.002193396,26.97928184,26.97306249,26.95108622,0.021325236,26.96688718,26.97306249,26.98276134,27.03182278,0.004174028,17.66659118,17.65713283,17.64446906,0.027603597,17.65240076,17.65713283,17.66309996,17.74288863,0.007371784,16.86059433,16.85886174,16.84643592,0.008787657,16.85541571,16.85886174,16.86408511,16.8799185,0.002859113,217.98795,217.979234,213.483325,1.051428972,217.6584498,217.979234,218.3727168,216.9725105,0.030795005,31.2901387,31.0601315,29.16161,0.678541855,30.851537,31.0601315,31.61576925,33.151013,0.135241203,25.88874042,25.85484319,25.81590362,0.098045313,25.84776124,25.85484319,25.87259234,26.16405771,0.01756687,0.621050234,0.620488471,0.619839926,0.001624373,0.620370573,0.620488471,0.620783851,0.625613273,0.012124915,18.82606605,18.80292393,18.7663603,0.074213729,18.79320357,18.80292393,18.81136846,19.03382628,0.018715568,272.3967263,272.9677064,264.56283,1.998910403,272.4966286,272.9677064,273.27459,266.7030761,0.035681842
Yes,601,605,603,4,0.006655574,,719.557059,721.9271865,698.132894,6.139844408,719.2447578,721.9271865,722.6589885,705.87597,0.036017391,11090.7503,11105.29077,10984.20525,37.35741436,11069.42686,11105.29077,11117.21868,11048.80614,0.014202425,0.063871671,0.06387071,0.063763068,5.13E-05,0.063847284,0.06387071,0.063904391,0.063899377,0.003421234,3.168985071,3.169429,3.169429,0.005014076,3.169429,3.169429,3.169429,3.169429,0.013126916,51.97044934,52.59480137,44.62209883,1.983908946,52.48077188,52.59480137,52.67398843,48.20720422,0.157264847,559.0290059,559.6996595,554.091774,1.752421658,558.1367185,559.6996595,560.198119,557.148161,0.012929658,163.2699819,165.2314416,140.1844579,6.23263377,164.8732074,165.2314416,165.4802151,151.4473986,0.157264847,0.658394746,0.656485148,0.65469804,0.006459017,0.656223486,0.656485148,0.656942596,0.668076453,0.04857513,0.262678637,0.262679669,0.262271011,0.00029872,0.262539531,0.262679669,0.262729376,0.262764338,0.006649119,29.30642832,29.3023831,29.2563875,0.046048214,29.28598194,29.3023831,29.30805807,29.34104057,0.008584493,19.99388861,19.98450001,19.96153403,0.045972368,19.97655406,19.98450001,19.98844824,20.04678591,0.0120486,19.2053507,19.20437975,19.18004679,0.023568707,19.19468755,19.20437975,19.2075036,19.21373802,0.007473477,156.6485321,157.015548,152.815067,1.036725641,156.499781,157.015548,157.2403705,154.4011555,0.029928713,20.99685021,21.0630225,19.958311,0.281397454,20.936557,21.0630225,21.14118325,20.7080745,0.066733724,28.60723974,28.56557645,28.53065022,0.154026292,28.55322448,28.56557645,28.57286944,28.84568383,0.024291728,0.664489885,0.663856931,0.663320871,0.002341143,0.663667417,0.663856931,0.66396879,0.668119946,0.015880655,19.94324918,19.91095924,19.8783618,0.122602958,19.90075674,19.91095924,19.91744155,20.12821628,0.02819878,229.0421255,229.7965606,222.222602,1.954373175,228.942717,229.7965606,230.0295004,224.6872997,0.036017391
No,270,334,302,64,0.237037037,,373.1984277,371.8999645,321.159063,19.97035403,359.3636845,371.8999645,389.2370235,353.496146,0.231117999,6435.618363,6422.706929,5969.332394,273.2743617,6210.638955,6422.706929,6677.710593,6444.356141,0.147623342,0.051102432,0.051034923,0.048309026,0.001662557,0.049631859,0.051034923,0.052497454,0.051068583,0.108028793,3.285698685,3.290751,3.30322,0.025901002,3.2563305,3.290751,3.30322,3.2815145,0.020905447,37.09462037,37.5980665,30.24690437,1.719715045,36.95033926,37.5980665,38.01528406,30.54446219,0.250864061,256.6934168,255.218326,224.265997,19.77055872,239.7549798,255.218326,273.7132455,257.5760835,0.259532067,116.5361869,118.1178095,95.02345257,5.402644152,116.0829144,118.1178095,119.4285371,95.95825801,0.250864061,0.606581016,0.606126375,0.585465916,0.014932482,0.594155628,0.606126375,0.621134024,0.641923769,0.12056311,0.237590885,0.237172264,0.233992467,0.002262049,0.235773089,0.237172264,0.239649555,0.239678826,0.03836497,25.60726161,25.56130911,25.00496688,0.3741827,25.27791424,25.56130911,25.94771662,25.80759916,0.054890627,17.69975411,17.6555922,17.24722668,0.282953826,17.46658738,17.6555922,17.95799129,17.91090358,0.062592556,17.09301974,17.06834212,16.73286454,0.229141634,16.89936098,17.06834212,17.3098064,17.17206567,0.047207137,80.69898752,80.3845665,70.040257,4.309645162,77.64182275,80.3845665,84.222564,77.051041,0.224470102,10.06896205,10.0456925,8.58945,0.61818622,9.570339,10.0456925,10.6099495,9.425845,0.262356535,24.96419305,24.85412494,24.15979884,0.502769942,24.55640956,24.85412494,25.40963224,25.63577523,0.091276514,0.605422423,0.603599067,0.591614175,0.008563638,0.598486397,0.603599067,0.613031364,0.616681294,0.063606785,15.90838482,15.81833026,15.07806651,0.519231126,15.49816119,15.81833026,16.35712339,16.38356367,0.136426007,118.792749,118.3794354,102.2281048,6.356761118,114.3890135,118.3794354,123.8979926,112.521318,0.231117999
Yes,220,251,235.5,31,0.140909091,,299.3527532,301.879717,262.320904,16.48792567,295.854285,301.879717,310.033262,280.230426,0.196555824,5275.293892,5286.456087,4987.344411,176.6076172,5118.593344,5286.456087,5428.197566,5271.670456,0.107795338,0.048029409,0.048060106,0.04792585,0.000841904,0.047303892,0.048060106,0.048831746,0.048023676,0.059670465,3.227907351,3.228437,3.228437,0.00816833,3.228437,3.228437,3.228437,3.2285185,0.0169977,32.12331812,33.79174716,25.54409191,3.185128538,32.92224489,33.79174716,33.99928279,26.02380048,0.271915773,198.7489037,199.159894,181.747318,10.4094912,189.571182,199.159894,208.037174,198.7977445,0.171577565,100.9183802,106.1599046,80.24913148,10.00637641,103.4282827,106.1599046,106.811897,81.75618042,0.271915773,0.60318505,0.596330748,0.581561905,0.02009942,0.587992233,0.596330748,0.606050748,0.642879504,0.1278259,0.232944394,0.233105005,0.230524294,0.001540511,0.231698026,0.233105005,0.233918648,0.235465864,0.031615872,24.62755581,24.57376519,24.26331308,0.227043145,24.47786862,24.57376519,24.8219557,24.84441876,0.040806209,17.12667436,17.10576072,16.83703817,0.176774696,16.99825073,17.10576072,17.24760251,17.35639357,0.049364109,16.55170967,16.53103802,16.33997073,0.135103766,16.43635077,16.53103802,16.66011749,16.63309355,0.035093367,64.90833081,65.339404,57.51068,3.374062376,63.957482,65.339404,67.120135,61.4416195,0.18657491,8.07799574,8.152212,6.889124,0.485545568,7.832696,8.152212,8.427897,7.6270195,0.258320513,24.00851559,24.03909771,23.44118405,0.391972027,23.69616667,24.03909771,24.2656737,24.70803526,0.074654925,0.588941393,0.589508978,0.578987526,0.006823557,0.583493225,0.589508978,0.593455522,0.601048211,0.052754138,14.87577477,14.86227373,14.36771287,0.324643505,14.6395111,14.86227373,15.08110743,15.3498032,0.103008702,95.28694079,96.09129836,83.4993371,5.248269743,94.17334379,96.09129836,98.68665234,89.20011501,0.196555824
Yes,662,790,726,128,0.193353474,,885.0453815,884.551722,820.266505,32.12166183,864.0625282,884.551722,911.4890043,873.0580155,0.134031095,8268.062524,8237.173501,7867.84244,250.345313,8068.715352,8237.173501,8487.392681,8293.440279,0.102949836,0.126589554,0.12651955,0.125129526,0.000779043,0.125965388,0.12651955,0.127288462,0.126559372,0.022584338,4.393072,4.393072,4.393072,8.94E-16,4.393072,4.393072,4.393072,4.393072,0,61.18379653,61.4842385,53.048541,2.788545744,60.607327,61.4842385,63.05634825,56.6786805,0.1988433,692.830813,689.881552,650.720271,25.71070866,672.1543117,689.881552,715.5290318,694.996687,0.127813068,192.2145657,193.158432,166.6569067,8.760474824,190.4035333,193.158432,198.0973604,178.0613263,0.1988433,0.37722291,0.37556802,0.373747065,0.003669137,0.374857168,0.37556802,0.377167467,0.385285663,0.036883063,0.246581227,0.246387353,0.243499983,0.001846632,0.245133334,0.246387353,0.248190618,0.246617729,0.025287786,27.06500929,27.03284885,26.8065571,0.184426573,26.90212935,27.03284885,27.23090118,27.13547923,0.024025698,17.73973097,17.71521183,17.59437538,0.096280907,17.65941611,17.71521183,17.82697823,17.82137737,0.022504614,16.86376073,16.84908835,16.73516793,0.092231237,16.78408886,16.84908835,16.94701799,16.89254998,0.018793507,223.4884888,222.564356,209.98651,7.931627195,217.5268058,222.564356,229.9846205,223.2104475,0.12301715,32.990497,32.744645,29.782978,1.357348102,31.87948725,32.744645,33.82754,34.6153585,0.209757525,26.10429607,26.13334444,25.83970568,0.176874123,25.94502216,26.13334444,26.22717755,26.38457314,0.032210048,0.624619048,0.625106261,0.620236438,0.002919107,0.621987695,0.625106261,0.626653886,0.629228018,0.022151079,19.17936927,19.14902,18.91177795,0.173945412,19.02557121,19.14902,19.32145329,19.40053872,0.041615925,281.7186947,281.561558,261.0989378,10.22464252,275.039645,281.561558,290.1359612,277.9029975,0.134031095
